dataset,stream,fault_mode,stuck_value_type,epsilon,method,calibration_condition,rows,AUROC_mean,AUROC_std,AUPRC_mean,AUPRC_std,TV_sep_mean,KL_sep_mean,ratio_MAE_mean,bucket_hit1_mean,fault_rate_mean,segment_length_min,segment_length_max
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,0.5,privsaf_mixture,shifted_validation,12,0.48709761479315566,0.028369222221077576,0.07523283248042148,0.025329741255362113,0.0489565999686765,0.007184458479949005,0.287550505050505,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,0.5,ldp_distribution_surprise,shifted_validation,12,0.46668585526315787,0.032658374358139806,0.07150739311847162,0.02518515902793095,0.08657745559331403,0.018398190279057855,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,0.5,ldp_window_glr,shifted_validation,12,0.5811000446718648,0.15282840618615656,0.15246027922241157,0.12785071167822007,0.08657745559331403,0.018398190279057855,0.09999999999999999,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,0.5,privsaf_hmm,shifted_validation,12,0.5191720475958415,0.17225265081190302,0.1160078578895049,0.10272919836862539,0.08657745559331403,0.018398190279057855,0.0141187613804198,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,0.5,privsaf_mixture,shifted_validation,12,0.502104958576998,0.04958318348275922,0.07731567038608876,0.026498607125448426,0.08657745559331403,0.018398190279057855,0.14234848484848486,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,0.5,ldp_distribution_surprise,shifted_validation,12,0.4858532664609054,0.024757812267263497,0.07562937015205429,0.02662387637219535,0.040931505504194256,0.00631866079902375,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,0.5,ldp_window_glr,shifted_validation,12,0.5343877077918562,0.057443308095115546,0.11118094134279945,0.04744092755846784,0.040931505504194256,0.00631866079902375,0.10743055555555554,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,0.5,privsaf_hmm,shifted_validation,12,0.5528355127788607,0.12763251422651162,0.12001276217008439,0.0917070179731925,0.040931505504194256,0.00631866079902375,0.011533782702528805,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,0.5,privsaf_mixture,shifted_validation,12,0.49893965237167,0.030780592742376323,0.07584200237438764,0.02612233478648987,0.040931505504194256,0.00631866079902375,0.0981060606060606,0.08333333333333333,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,0.5,ldp_distribution_surprise,shifted_validation,12,0.4815070493556422,0.038285058068096324,0.07207284295793848,0.02638632563387198,0.04920790762447794,0.008407162517247942,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,0.5,ldp_window_glr,shifted_validation,12,0.48330954218107,0.18348918972897435,0.09767310171998388,0.04975174186372131,0.04920790762447794,0.008407162517247942,0.10916666666666668,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,0.5,privsaf_hmm,shifted_validation,12,0.5200856887589344,0.11457225650612302,0.09765548865567968,0.0487364838171718,0.04920790762447794,0.008407162517247942,0.037334743616983655,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,0.5,privsaf_mixture,shifted_validation,12,0.5291905424247346,0.021329129057379135,0.08262966213354936,0.027895134942857946,0.04920790762447794,0.008407162517247942,0.30962121212121213,0.08333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,1.0,ldp_distribution_surprise,shifted_validation,12,0.46917289365388776,0.027684723720765768,0.07173763427297059,0.025563122589823854,0.10945847727858367,0.031403627900658426,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,1.0,ldp_window_glr,shifted_validation,12,0.4755935266406757,0.09250991615811989,0.08542615620123135,0.03420522507143041,0.10945847727858367,0.031403627900658426,0.11236111111111112,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,1.0,privsaf_hmm,shifted_validation,12,0.3505535250162443,0.06428876721291531,0.05777659642409666,0.01910208858530331,0.10945847727858367,0.031403627900658426,0.11491072806127282,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,1.0,privsaf_mixture,shifted_validation,12,0.4494293846112194,0.015768316493107934,0.06709554979155351,0.023634699037485274,0.10945847727858367,0.031403627900658426,0.31252525252525254,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,1.0,ldp_distribution_surprise,shifted_validation,12,0.49581087895278325,0.029772545223783642,0.0750787443400569,0.026373377664584922,0.09841729717435549,0.028436908580546497,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,1.0,ldp_window_glr,shifted_validation,12,0.5840512643491444,0.14225037453609748,0.12490710925554105,0.05588358562611745,0.09841729717435549,0.028436908580546497,0.10291666666666666,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,1.0,privsaf_hmm,shifted_validation,12,0.4783904591726229,0.15287982437549277,0.07768819231664438,0.03723210957429382,0.09841729717435549,0.028436908580546497,0.046664456625014526,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,1.0,privsaf_mixture,shifted_validation,12,0.4894250020305393,0.037149061821645395,0.07711601927143343,0.030156750553853817,0.09841729717435549,0.028436908580546497,0.2916161616161616,0.16666666666666666,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,1.0,ldp_distribution_surprise,shifted_validation,12,0.43630404618800084,0.021181060654054285,0.06712876170383705,0.02379263042889084,0.19171062384877122,0.08022474870680732,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,1.0,ldp_window_glr,shifted_validation,12,0.6180444891163093,0.15616553068516728,0.2031160682028745,0.1613950232727214,0.19171062384877122,0.08022474870680732,0.11493055555555555,0.08333333333333333,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,1.0,privsaf_hmm,shifted_validation,12,0.5410971342321854,0.2804970336393978,0.22829849335409977,0.2102771430617439,0.19171062384877122,0.08022474870680732,0.01535664645674853,0.16666666666666666,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,1.0,privsaf_mixture,shifted_validation,12,0.4634457913688543,0.07423936793685693,0.07256849919403506,0.0289322232215092,0.19171062384877122,0.08022474870680732,0.03952020202020202,0.16666666666666666,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,1.0,ldp_distribution_surprise,shifted_validation,12,0.4738085302956465,0.024781501607208642,0.0715964920837702,0.02593652811551175,0.08492535511285944,0.024391622174370662,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,1.0,ldp_window_glr,shifted_validation,12,0.5412353124323154,0.13440358196327978,0.10304475276939647,0.03989577901286713,0.08492535511285944,0.024391622174370662,0.11118055555555556,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,1.0,privsaf_hmm,shifted_validation,12,0.5073278102664068,0.14960050065356992,0.11977594813326854,0.08870937479795607,0.08492535511285944,0.024391622174370662,0.014043755514702307,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,1.0,privsaf_mixture,shifted_validation,12,0.5013319830246913,0.034687352297044255,0.07791445033200838,0.031094427933828002,0.08492535511285944,0.024391622174370662,0.07022727272727272,0.16666666666666666,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,1.0,ldp_distribution_surprise,shifted_validation,12,0.4608133155999567,0.030492395196465755,0.0697304813077319,0.02439762482474689,0.11479589736840129,0.03622290764452081,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,1.0,ldp_window_glr,shifted_validation,12,0.4450331147119342,0.08372533457052865,0.07368089072964122,0.024941422198547614,0.11479589736840129,0.03622290764452081,0.10680555555555554,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,1.0,privsaf_hmm,shifted_validation,12,0.4582201646090535,0.05344013181204927,0.0652447904577027,0.022860703459615484,0.11479589736840129,0.03622290764452081,0.1898174404904773,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,1.0,privsaf_mixture,shifted_validation,12,0.5041574107916396,0.025331688074474622,0.07562690419570335,0.024667370035210592,0.11479589736840129,0.03622290764452081,0.3433080808080808,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,2.0,ldp_distribution_surprise,shifted_validation,12,0.42222821231319035,0.030856468751782003,0.0667296007113451,0.023884238761992707,0.2650482966960171,0.17133494384107148,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,2.0,ldp_window_glr,shifted_validation,12,0.4892744375406108,0.09710090271708934,0.08105308618070738,0.037202017072531186,0.2650482966960171,0.17133494384107148,0.10375,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,2.0,privsaf_hmm,shifted_validation,12,0.32099509963179557,0.08095207468111841,0.05251857933970217,0.01998959039709738,0.2650482966960171,0.17133494384107148,0.14610808594442842,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,median,2.0,privsaf_mixture,shifted_validation,12,0.4115978990686593,0.020831806141834493,0.061902812920075996,0.021402136018665533,0.2650482966960171,0.17133494384107148,0.23585858585858585,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,2.0,ldp_distribution_surprise,shifted_validation,12,0.48749834172622913,0.02745474561370875,0.07574495006916891,0.027220608015706912,0.24955863241140364,0.16313321192357655,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,2.0,ldp_window_glr,shifted_validation,12,0.5481081972871994,0.08711894706975946,0.1050052652404409,0.05286909207159567,0.24955863241140364,0.16313321192357655,0.11743055555555555,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,2.0,privsaf_hmm,shifted_validation,12,0.672456884881958,0.12043091995612622,0.1563639957136058,0.11227171379491677,0.24955863241140364,0.16313321192357655,0.13480382952354025,0.08333333333333333,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,median,2.0,privsaf_mixture,shifted_validation,12,0.5778659708685293,0.02651697796139393,0.09517594386113992,0.03416636092421362,0.24955863241140364,0.16313321192357655,0.2753535353535354,0.4166666666666667,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,ldp_distribution_surprise,shifted_validation,12,0.3479083245343297,0.02223670881283027,0.05871384920857505,0.02075912127402396,0.37639194432831546,0.3211603799738596,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,ldp_window_glr,shifted_validation,12,0.7809434562486463,0.1499628330702613,0.3026991708805892,0.17670317640085675,0.37639194432831546,0.3211603799738596,0.12222222222222223,0.4166666666666667,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,privsaf_hmm,shifted_validation,12,0.7207753614359974,0.339707942722322,0.48510525647178704,0.36208913434557427,0.37639194432831546,0.3211603799738596,0.018248146468950854,0.5,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,median,2.0,privsaf_mixture,shifted_validation,12,0.5155219332087936,0.17426773432091278,0.09697908586593668,0.056924966646258714,0.37639194432831546,0.3211603799738596,0.03118686868686869,0.08333333333333333,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,2.0,ldp_distribution_surprise,shifted_validation,12,0.42022388388022525,0.026234942774726242,0.0656970354373377,0.02316309563701208,0.2024833939808147,0.11728172057540968,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,2.0,ldp_window_glr,shifted_validation,12,0.48934581099740093,0.11272266964453613,0.11907828472536003,0.08282684822219266,0.2024833939808147,0.11728172057540968,0.11826388888888889,0.08333333333333333,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,2.0,privsaf_hmm,shifted_validation,12,0.46078629250595626,0.2753450644508509,0.1748931931883304,0.2373377585752271,0.2024833939808147,0.11728172057540968,0.01659153064098273,0.25,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,median,2.0,privsaf_mixture,shifted_validation,12,0.45518066723521766,0.09122326467776477,0.07476773474710101,0.043495173152263714,0.2024833939808147,0.11728172057540968,0.029267676767676765,0.08333333333333333,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,2.0,ldp_distribution_surprise,shifted_validation,12,0.37824206059129306,0.03129616296342258,0.05982205931665715,0.020998837499712646,0.25502492081656597,0.1611639498831775,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,2.0,ldp_window_glr,shifted_validation,12,0.3697012907461555,0.07830578284222253,0.05987333104107245,0.018659059751165687,0.25502492081656597,0.1611639498831775,0.10902777777777778,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,2.0,privsaf_hmm,shifted_validation,12,0.4056307531947152,0.07222090213661275,0.05958142336174447,0.020728100480699823,0.25502492081656597,0.1611639498831775,0.2902726273843101,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,median,2.0,privsaf_mixture,shifted_validation,12,0.4428106048299762,0.02943283185306286,0.06796724728767746,0.022720464806400477,0.25502492081656597,0.1611639498831775,0.30962121212121213,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,0.5,ldp_distribution_surprise,shifted_validation,12,0.4778696258392896,0.032178617675524025,0.07435221564911078,0.02571841446755958,0.047725131708605956,0.006862421785051306,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,0.5,ldp_window_glr,shifted_validation,12,0.4996254501028807,0.10450990619162662,0.09305285979228178,0.0402449179827537,0.047725131708605956,0.006862421785051306,0.11597222222222221,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_hmm,shifted_validation,12,0.4072898053389647,0.15995456577373374,0.06522509200162248,0.024459812097028088,0.047725131708605956,0.006862421785051306,0.031547108388151814,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_mixture,shifted_validation,12,0.4667494788282434,0.03448630299176198,0.06873135834865092,0.023561172578205475,0.047725131708605956,0.006862421785051306,0.31717171717171716,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_distribution_surprise,shifted_validation,12,0.49299910656270307,0.03593966247992986,0.07701733670320939,0.02614617004042875,0.04314836360198048,0.005363183075103781,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_window_glr,shifted_validation,12,0.5770774786116526,0.1290253335499614,0.1393943483716852,0.07751007700127796,0.04314836360198048,0.005363183075103781,0.10909722222222223,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_hmm,shifted_validation,12,0.4544058641975309,0.16377439890839493,0.0763397834351012,0.03957577527239965,0.04314836360198048,0.005363183075103781,0.012846778602620334,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_mixture,shifted_validation,12,0.487732530593459,0.027688162798162278,0.07417016443532415,0.02545791504569639,0.04314836360198048,0.005363183075103781,0.2979040404040404,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_distribution_surprise,shifted_validation,12,0.47582206384015596,0.029514501276542215,0.07292632178546249,0.02508895873793257,0.09258765365667028,0.020959932400035367,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_window_glr,shifted_validation,12,0.5800269723305177,0.15106841276626962,0.15026583576801716,0.13284512091568862,0.09258765365667028,0.020959932400035367,0.10097222222222223,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_hmm,shifted_validation,12,0.5393433235867446,0.1650120593076607,0.11473611111656311,0.09462050393123587,0.09258765365667028,0.020959932400035367,0.01558548571922286,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_mixture,shifted_validation,12,0.5163545389322071,0.039871675348434846,0.07847945028408483,0.026142727613060208,0.09258765365667028,0.020959932400035367,0.14234848484848486,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_distribution_surprise,shifted_validation,12,0.48655776207494045,0.028457245441280695,0.07566173649858036,0.025737063334192043,0.03578068816125176,0.005040471343660213,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_window_glr,shifted_validation,12,0.5320474604721681,0.0978236783185459,0.11148243323616407,0.045572069192858555,0.03578068816125176,0.005040471343660213,0.11069444444444444,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_hmm,shifted_validation,12,0.5557741431124107,0.10874923514393735,0.12090828886687714,0.10278810625494053,0.03578068816125176,0.005040471343660213,0.012104214663225513,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_mixture,shifted_validation,12,0.5059422717673815,0.02977735684833973,0.07848932315558814,0.02819000949814503,0.03578068816125176,0.005040471343660213,0.0982070707070707,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_distribution_surprise,shifted_validation,12,0.47775420660060647,0.03817787437982531,0.07193105913858962,0.027102402316231046,0.0471538206725505,0.006447152063796726,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_window_glr,shifted_validation,12,0.4662664812107429,0.19324725177155552,0.09514146389066952,0.053521900797302034,0.0471538206725505,0.006447152063796726,0.111875,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_hmm,shifted_validation,12,0.49924761750054153,0.11655037593383698,0.0963347584871564,0.06750370462452875,0.0471538206725505,0.006447152063796726,0.03489833085573949,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_mixture,shifted_validation,12,0.5222442028102664,0.022278302727185874,0.0797783887169529,0.026897745783781186,0.0471538206725505,0.006447152063796726,0.3078787878787879,0.08333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.47578617405782975,0.02553208609118224,0.07287400633126458,0.025800820929130056,0.10813454669505577,0.032163656734203475,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.4729120133474118,0.09794782681919341,0.08937797100802775,0.04358574062915007,0.10813454669505577,0.032163656734203475,0.11138888888888888,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.31845459037253626,0.07903217531803046,0.05368434374527111,0.01876385760004623,0.10813454669505577,0.032163656734203475,0.11126923057765185,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.43460280958956027,0.020626467384972987,0.0655271377743793,0.022668192280172583,0.10813454669505577,0.032163656734203475,0.3009090909090909,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.4942827627517869,0.029598421800945525,0.07480700037528527,0.02625538234753302,0.09841729717435549,0.028436908580546497,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.5953381355588044,0.1588333921588091,0.14260088197298046,0.08537388947076695,0.09841729717435549,0.028436908580546497,0.10576388888888888,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.48502886750054147,0.15158184204204228,0.08328451449795558,0.04699579177288248,0.09841729717435549,0.028436908580546497,0.04765411168638106,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.4937015885585878,0.03732361118619719,0.07967924181983486,0.03285360563820909,0.09841729717435549,0.028436908580546497,0.294520202020202,0.25,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.4445355310537145,0.021458924951815478,0.06749308241234915,0.02291877088175252,0.18645046142667354,0.07936201271770309,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.6123176914121724,0.14496491875930784,0.19781716792694046,0.15733489330142778,0.18645046142667354,0.07936201271770309,0.11118055555555556,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.5128173394520251,0.30218722979581164,0.22872591041615306,0.23715522222563415,0.18645046142667354,0.07936201271770309,0.016060087625867015,0.08333333333333333,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.4497245742635911,0.06246138513856331,0.06930601333609525,0.022373665491131667,0.18645046142667354,0.07936201271770309,0.03883838383838383,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.4743857957006714,0.02375835800262015,0.07185372608420533,0.026379364678109397,0.07893462816275261,0.02253273525190523,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.5323376583820663,0.13683552483911104,0.1026338952973166,0.03730405119807594,0.07893462816275261,0.02253273525190523,0.11152777777777778,0.0,0.075,12,24
